"x","y","marks"
4344,4950,"4"
4344,3866,"3"
4344,4888,"4"
4344,5245,"2"
4344,3909,"2"
4345,616,"2"
4345,5730,"2"
4345,4849,"1"
4345,4380,"4"
4345,5382,"2"
4345,5962,"2"
4345,5207,"2"
4345,4914,"4"
4345,4361,"1"
4345,3741,"2"
4345,3172,"1"
4346,5641,"2"
4346,5893,"2"
4346,4149,"2"
4346,5409,"2"
4346,1506,"0"
4346,4563,"3"
4346,1596,"1"
4347,5459,"2"
4347,4533,"1"
4347,4279,"2"
4347,1145,"2"
4347,4731,"1"
4347,5515,"2"
4347,716,"2"
4348,1800,"1"
4348,5475,"2"
4348,549,"2"
4348,5493,"2"
4348,142,"1"
4348,3700,"2"
4348,1668,"0"
4348,1547,"3"
4348,6693,"1"
4348,987,"2"
4348,3449,"2"
4348,1177,"2"
4349,5719,"2"
4349,4407,"1"
4349,3517,"2"
4349,782,"2"
4349,2771,"1"
4350,5043,"1"
4350,1259,"2"
4350,5583,"2"
4350,1863,"1"
4350,4169,"2"
4350,6031,"2"
4350,1735,"4"
4350,5794,"2"
4350,5663,"3"
4351,6343,"0"
4351,4990,"4"
4351,5760,"2"
4351,3764,"2"
4351,5926,"2"
4351,1213,"2"
4351,4072,"2"
4351,4509,"1"
4351,5565,"2"
4351,6182,"1"
4352,5071,"3"
4352,7220,"0"
4352,663,"2"
4352,5615,"2"
4352,6601,"3"
4352,3152,"4"
4352,3630,"2"
4352,6060,"1"
4352,4198,"2"
4352,5322,"2"
4353,1823,"1"
4353,3208,"4"
4353,326,"1"
4353,4312,"2"
4353,4931,"0"
4354,1924,"1"
4354,4635,"1"
4354,3800,"3"
4354,3367,"4"
4354,1116,"2"
4354,4610,"1"
4354,6110,"2"
4354,461,"1"
4354,4228,"2"
4354,3970,"2"
4355,3586,"2"
4355,4111,"3"
4355,2199,"3"
4355,4137,"3"
4355,5818,"2"
4355,6673,"1"
4355,4870,"1"
4356,1571,"1"
4356,1845,"1"
4356,956,"2"
4356,4001,"2"
4356,3268,"1"
4356,1902,"1"
4356,4482,"4"
4356,4019,"2"
4356,3426,"2"
4356,1640,"1"
4356,6264,"1"
4356,3849,"3"
4357,4791,"1"
4357,899,"2"
4357,3187,"4"
4357,690,"2"
4357,4347,"1"
4357,6216,"1"
4358,6546,"0"
4358,4748,"4"
4358,1031,"2"
4358,5548,"2"
4358,1055,"2"
4358,1225,"2"
4358,5295,"3"
4358,755,"2"
4358,1698,"1"
4358,1287,"1"
4359,3653,"2"
4359,4668,"4"
4359,3927,"3"
4359,4419,"0"
4359,6400,"1"
4359,5988,"2"
4359,1478,"1"
4359,284,"3"
4359,591,"2"
4360,5856,"2"
4360,4904,"1"
4360,4391,"4"
4360,1162,"2"
4360,3567,"2"
4360,3256,"1"
4360,5952,"2"
4360,5272,"3"
4361,4241,"2"
4361,1521,"4"
4361,3091,"1"
4361,5700,"2"
4361,5528,"2"
4361,3348,"4"
4361,5222,"2"
4361,4042,"2"
4361,3725,"2"
4361,3527,"2"
4361,2000,"3"
4361,5014,"0"
4361,3828,"3"
4362,1946,"4"
4362,5654,"3"
4362,4256,"2"
4362,1190,"2"
4362,5894,"2"
4362,5358,"2"
4362,213,"1"
4362,5677,"3"
4362,5425,"2"
4362,5135,"2"
4362,4362,"2"
4363,4963,"1"
4363,5181,"2"
4363,4161,"2"
4363,2147,"1"
4363,5625,"2"
4363,4888,"4"
4363,841,"2"
4363,3491,"2"
4364,3678,"3"
4364,5242,"2"
4364,1596,"1"
4364,3167,"4"
4364,1725,"0"
4364,3608,"2"
4365,166,"0"
4365,5835,"2"
4365,2889,"1"
4365,640,"2"
4365,712,"2"
4365,5455,"2"
4365,1886,"3"
4366,3278,"3"
4366,4294,"2"
4366,3557,"1"
4366,1137,"2"
4366,4563,"1"
4366,4212,"2"
4366,4179,"2"
4366,6708,"0"
4367,3309,"1"
4367,1871,"3"
4367,4644,"1"
4367,1829,"0"
4367,6163,"3"
4367,1970,"1"
4368,5731,"2"
4368,5914,"2"
4368,5475,"2"
4368,5495,"2"
4368,1785,"3"
4368,5071,"0"
4368,5637,"2"
4369,4985,"1"
4369,5391,"2"
4369,230,"3"
4369,5597,"2"
4369,4024,"2"
4369,365,"1"
4369,3407,"2"
4369,1810,"4"
4369,5001,"1"
4369,1237,"2"
4369,875,"2"
4369,4590,"1"
4369,5050,"1"
4370,5370,"2"
4370,5875,"2"
4370,936,"2"
4370,4148,"2"
4371,3433,"2"
4371,4916,"2"
4371,5159,"2"
4371,54,"1"
4371,4277,"2"
4371,565,"2"
4371,5091,"0"
4371,4316,"2"
4371,919,"2"
4371,5799,"2"
4371,4336,"1"
4371,4130,"2"
4372,4518,"1"
4372,5928,"2"
4372,4063,"2"
4372,4973,"1"
4372,3889,"2"
4372,3757,"2"
4372,3511,"2"
4372,4940,"0"
4372,3948,"2"
4372,5787,"2"
4372,1504,"1"
4372,5200,"2"
4373,5861,"2"
4373,5331,"2"
4373,4617,"1"
4373,1272,"3"
4373,4711,"1"
4373,3972,"2"
4373,2188,"1"
4373,811,"2"
4374,672,"2"
4374,3146,"4"
4374,2070,"1"
4374,4869,"4"
4374,5975,"2"
4374,3474,"2"
4374,6667,"0"
4374,4083,"2"
4374,1525,"2"
4374,1929,"1"
4374,1617,"1"
4374,3702,"3"
4374,3456,"2"
4375,3382,"2"
4375,111,"1"
4375,3551,"2"
4375,6099,"2"
4375,510,"1"
4375,5759,"2"
4375,4399,"4"
4375,4191,"2"
4375,1153,"2"
4375,1558,"1"
4375,1579,"1"
4375,4421,"4"
4375,5704,"2"
4376,1855,"1"
4376,3659,"2"
4376,3125,"0"
4376,4534,"1"
4376,5646,"2"
4376,4030,"2"
4377,5414,"2"
4377,5945,"2"
4377,734,"2"
4377,7216,"0"
4377,3242,"1"
4377,3868,"2"
4377,5023,"4"
4377,1296,"1"
4377,399,"1"
4377,697,"2"
4378,2024,"1"
4378,6138,"1"
4378,4958,"1"
4378,2047,"1"
4378,1314,"1"
4378,1659,"3"
4378,4365,"2"
4378,1747,"3"
4378,4496,"4"
4379,1540,"1"
4379,3104,"1"
4379,4381,"1"
4379,4791,"2"
4379,5110,"2"
4379,1722,"3"
4379,3353,"1"
4380,3580,"2"
4380,1079,"2"
4380,6117,"2"
4380,5241,"2"
4380,771,"2"
4380,3989,"2"
4381,5664,"2"
4381,1471,"3"
4381,3531,"2"
4381,4752,"4"
4381,5355,"2"
4382,3632,"2"
4382,4098,"2"
4382,3894,"2"
4382,197,"1"
4382,3183,"1"
4382,1190,"2"
4382,4689,"1"
4382,5847,"2"
4382,613,"2"
4383,4114,"2"
4383,3913,"2"
4383,5741,"2"
4383,2117,"1"
4383,6278,"1"
4383,3822,"2"
4383,5511,"2"
4383,6200,"1"
4383,1897,"3"
4383,1840,"1"
4383,1138,"2"
4384,5556,"2"
4384,4543,"1"
4384,259,"1"
4384,1212,"2"
4384,6508,"0"
4384,5916,"2"
4384,6182,"1"
4384,4162,"2"
4384,4898,"1"
4384,1035,"2"
4384,6425,"0"
4384,5266,"2"
4384,5440,"2"
4385,1597,"3"
4385,1876,"3"
4385,4039,"3"
4385,1245,"2"
4385,3648,"2"
4385,2154,"1"
4386,4256,"2"
4386,901,"2"
4386,5310,"3"
4386,5961,"2"
4386,4634,"1"
4386,6010,"2"
4386,5395,"2"
4386,3207,"1"
4386,5077,"0"
4386,6256,"1"
4386,3841,"2"
4386,3609,"2"
4386,4135,"2"
4387,142,"0"
4387,1489,"1"
4387,6221,"1"
4387,1677,"1"
4387,1810,"1"
4387,4475,"1"
4387,5466,"2"
4387,3396,"2"
4387,4563,"1"
4388,5343,"2"
4388,6064,"2"
4388,5014,"0"
4388,5813,"2"
4388,4347,"2"
4388,1697,"1"
4388,4976,"1"
4389,6157,"1"
4389,5055,"1"
4389,5379,"2"
4389,4401,"1"
4389,5037,"4"
4389,5222,"2"
4389,5892,"2"
4389,6090,"1"
4389,3666,"2"
4389,4215,"2"
4390,3248,"1"
4390,5290,"3"
4390,4180,"2"
4390,4591,"1"
4390,3512,"2"
4390,5626,"2"
4390,3321,"4"
4391,5796,"2"
4391,1292,"1"
4391,5583,"2"
4392,2745,"1"
4392,4424,"1"
4392,5528,"2"
4392,5487,"2"
4392,3756,"2"
4393,5975,"2"
4393,5712,"2"
4393,1161,"2"
4393,4664,"1"
4393,935,"2"
4393,4284,"2"
4393,4919,"1"
4393,4241,"2"
4393,1922,"3"
4393,2077,"1"
4393,4998,"1"
4393,4944,"1"
4393,3943,"2"
4394,710,"2"
4394,3380,"2"
4394,5833,"2"
4394,3726,"2"
4395,6038,"1"
4395,808,"2"
4395,3434,"2"
4395,1785,"1"
4395,168,"1"
4395,687,"2"
4395,999,"2"
4395,849,"2"
4395,662,"2"
4396,3466,"3"
4396,5408,"2"
4396,1055,"2"
4396,4441,"1"
4396,1256,"1"
4396,5868,"2"
4396,5779,"2"
4396,6301,"0"
4396,5331,"2"
4397,1273,"1"
4397,5246,"2"
4397,3119,"1"
4397,2094,"1"
4397,1856,"1"
4397,7218,"0"
4397,4060,"2"
4398,3699,"2"
4398,5912,"2"
4398,3964,"2"
4398,329,"1"
4398,1995,"1"
4398,6325,"0"
4398,1182,"2"
4398,1720,"3"
4398,3802,"2"
4398,3364,"2"
4398,2058,"1"
4398,5937,"2"
4398,5659,"2"
4398,5135,"2"
4398,1137,"2"
4399,4519,"1"
4399,754,"2"
4399,1951,"3"
4399,5758,"2"
4399,5207,"2"
4399,1317,"4"
4400,5745,"2"
4400,4363,"4"
4400,5675,"2"
4400,1285,"1"
4400,1458,"3"
4400,93,"1"
4401,5596,"2"
4401,1622,"3"
4401,4499,"1"
4401,3017,"1"
4401,561,"2"
4401,5993,"2"
4401,1827,"1"
4402,1233,"2"
4402,4194,"2"
4402,3578,"2"
4402,1584,"3"
4402,1115,"2"
4402,3488,"2"
4402,4034,"2"
4403,3822,"2"
4403,880,"2"
4403,6187,"1"
4403,1549,"1"
4403,5070,"4"
4403,4174,"2"
4403,4092,"2"
4403,642,"2"
4403,1900,"3"
4403,1750,"0"
4403,4405,"1"
4404,4147,"2"
4404,1521,"1"
4404,3606,"2"
4404,5024,"0"
4404,4003,"3"
4404,6138,"0"
4404,3179,"1"
4404,1886,"3"
4404,6258,"0"
4405,5085,"1"
4405,1641,"1"
4405,3879,"2"
4405,4456,"1"
4405,222,"1"
4405,1498,"3"
4405,3147,"1"
4406,1304,"1"
4406,3646,"2"
4406,6349,"0"
4406,3775,"2"
4406,1295,"1"
4407,5195,"2"
4407,299,"1"
4407,4614,"1"
4407,5230,"2"
4407,5169,"1"
4407,5262,"2"
4407,1026,"2"
4407,4551,"1"
4407,955,"2"
4407,2838,"1"
4408,469,"0"
4408,3558,"2"
4408,1974,"3"
4408,2038,"2"
4408,5691,"2"
4408,4302,"2"
4408,5401,"2"
4408,3398,"2"
4408,5381,"2"
4409,5706,"2"
4409,5959,"2"
4409,5359,"2"
4409,4123,"2"
4409,6165,"0"
4409,6518,"0"
4409,5322,"2"
4409,1476,"1"
4409,4381,"2"
4409,4581,"1"
4410,1604,"1"
4410,5445,"2"
4410,5856,"2"
4410,1196,"2"
4410,4231,"2"
4410,5539,"2"
4411,4961,"3"
4411,3684,"2"
4411,5426,"2"
4411,4900,"4"
4411,7208,"0"
4411,3741,"2"
4411,6084,"1"
4411,721,"2"
4411,398,"1"
4411,2084,"1"
4412,3206,"1"
4412,7189,"0"
4412,5114,"3"
4412,3670,"2"
4412,5812,"2"
4412,4921,"1"
4412,74,"4"
4412,6050,"2"
4413,3378,"2"
4413,3533,"2"
4413,2007,"0"
4413,3506,"2"
4413,4396,"1"
4413,5632,"2"
4413,2107,"1"
4413,5513,"2"
4413,5246,"2"
4413,1848,"1"
4414,4988,"1"
4414,5281,"2"
4414,5302,"2"
4414,4042,"2"
4414,3909,"3"
4414,1088,"2"
4414,1806,"1"
4414,1875,"1"
4414,4280,"0"
4415,5565,"2"
4415,2902,"1"
4415,622,"2"
4415,5744,"2"
4415,5096,"1"
4415,5053,"4"
4415,5472,"2"
4416,821,"2"
4416,4490,"1"
4416,4475,"1"
4416,2324,"1"
4416,3697,"2"
4416,3460,"2"
4416,5915,"2"
4416,5496,"2"
4417,4326,"1"
4417,6181,"1"
4417,2289,"4"
4417,771,"2"
4417,1739,"0"
4417,2138,"1"
4417,120,"1"
4418,798,"2"
4418,3345,"4"
4418,4569,"1"
4418,1217,"2"
4418,5789,"2"
4418,2357,"1"
4418,1046,"2"
4418,1447,"4"
4418,5977,"2"
4418,587,"1"
4419,6535,"0"
4419,1723,"1"
4419,1566,"3"
4419,6566,"0"
4419,6119,"1"
4419,4160,"2"
4419,1830,"1"
4420,1282,"2"
4420,2666,"1"
4420,1102,"3"
4420,4936,"1"
4420,5080,"1"
4420,4426,"4"
4420,5134,"1"
4420,2062,"1"
4420,906,"2"
4421,1767,"1"
4421,1120,"2"
4421,6018,"3"
4421,747,"2"
4421,5026,"0"
4421,4218,"2"
4421,188,"1"
4422,6264,"1"
4422,5874,"2"
4422,3520,"2"
4422,1935,"1"
4422,3634,"2"
4422,3993,"2"
4422,5890,"2"
4422,6681,"0"
4422,5603,"2"
4422,2983,"1"
4422,5233,"2"
4422,5586,"2"
4422,5723,"2"
4422,1586,"1"
4423,1424,"4"
4423,6205,"0"
4423,5183,"2"
4423,3112,"1"
4423,6623,"0"
4423,3713,"2"
4423,1142,"2"
4423,1173,"2"
4423,5397,"2"
4423,4362,"1"
4423,3574,"2"
4424,365,"0"
4424,3811,"2"
4424,5654,"2"
4424,3944,"2"
4424,3774,"3"
4424,5681,"2"
4425,1067,"2"
4425,1619,"1"
4425,3856,"2"
4425,2262,"4"
4426,5151,"1"
4426,500,"1"
4426,4530,"1"
4426,4456,"1"
4426,4023,"2"
4426,5930,"2"
4427,3554,"2"
4427,3422,"2"
4427,3920,"2"
4427,669,"2"
4427,4662,"1"
4427,4247,"2"
4428,3138,"1"
4428,5949,"2"
4428,4385,"1"
4428,1466,"4"
4428,1740,"0"
4428,80,"1"
4428,4055,"3"
4429,2827,"1"
4429,5329,"3"
4429,4294,"2"
4429,3654,"2"
4429,4264,"2"
4429,5771,"2"
4429,5054,"1"
4429,4622,"1"
4429,1841,"1"
4429,4079,"2"
4429,1005,"2"
4429,3410,"2"
4429,6172,"1"
4429,4195,"2"
4429,3601,"2"
4430,5275,"1"
4430,4551,"4"
4430,2023,"4"
4430,5696,"2"
4430,1794,"1"
4430,546,"1"
4430,865,"2"
4430,286,"1"
4430,1665,"1"
4430,4104,"2"
4430,5515,"2"
4430,4276,"1"
4430,4405,"2"
4431,5261,"2"
4431,4503,"1"
4431,4693,"4"
4431,5842,"2"
4431,2084,"1"
4431,2845,"1"
4431,5800,"2"
4431,5751,"2"
4431,1506,"1"
4432,6141,"0"
4432,2276,"4"
4432,4951,"1"
4432,3390,"2"
4433,1031,"2"
4433,2244,"1"
4433,6002,"3"
4433,1373,"1"
4433,3690,"2"
4433,5909,"2"
4433,4595,"4"
4433,1857,"3"
4433,4570,"1"
4433,3762,"3"
4433,4131,"2"
4433,1869,"1"
4433,5381,"2"
4433,1707,"4"
4433,5632,"2"
4433,6086,"0"
4434,1908,"1"
4434,1822,"1"
4434,5539,"2"
4434,3972,"2"
4434,3746,"2"
4434,5168,"2"
4435,6048,"3"
4435,5245,"2"
4435,2162,"1"
4435,5865,"2"
4435,982,"2"
4435,3370,"2"
4435,5296,"3"
4435,3429,"2"
4435,5448,"2"
4435,1533,"1"
4436,5416,"2"
4436,4167,"2"
4436,5100,"4"
4436,961,"2"
4436,5229,"2"
4437,785,"2"
4437,234,"3"
4437,5069,"4"
4437,3669,"2"
4437,1973,"1"
4437,1242,"1"
4438,1555,"0"
4438,1687,"1"
4438,1096,"2"
4438,4913,"1"
4438,4977,"1"
4438,5616,"2"
4439,5586,"2"
4439,5357,"2"
4439,1574,"3"
4439,3489,"2"
4439,3174,"1"
4439,5025,"1"
4439,5528,"2"
4439,5085,"4"
4439,466,"3"
4440,4333,"3"
4440,5120,"1"
4440,5480,"2"
4440,3455,"2"
4440,6190,"1"
4440,4095,"3"
4440,5049,"4"
4440,3519,"2"
4440,1483,"1"
4440,2821,"1"
4441,5194,"2"
4441,758,"2"
4441,5658,"2"
4441,4479,"1"
4441,1725,"0"
4441,5471,"2"
4441,941,"2"
4441,388,"1"
4441,696,"2"
4441,3558,"2"
4441,5981,"2"
4441,3816,"2"
4441,3129,"1"
4442,4228,"2"
4442,5215,"2"
4442,1121,"2"
4442,1453,"1"
4442,5491,"2"
4442,602,"2"
4442,4440,"4"
4442,4769,"1"
4442,5151,"0"
4442,3837,"2"
4443,1748,"1"
4443,4382,"1"
4443,1767,"1"
4443,5825,"2"
4443,2669,"1"
4443,1079,"2"
4443,1428,"4"
4443,4212,"2"
4444,1842,"1"
4444,6159,"0"
4444,5717,"2"
4444,1201,"2"
4444,4516,"1"
4444,621,"2"
4445,3723,"2"
4445,1628,"1"
4445,726,"2"
4445,1939,"1"
4445,4537,"4"
4445,5558,"2"
4446,3787,"3"
4446,3404,"2"
4446,3902,"2"
4447,3930,"2"
4447,5677,"2"
4447,2924,"1"
4447,3703,"2"
4447,1154,"2"
4447,4141,"2"
4448,1172,"2"
4448,5325,"2"
4448,1395,"4"
4448,4997,"1"
4448,4309,"1"
4448,4465,"2"
4448,4259,"2"
4449,425,"1"
4449,3618,"2"
4449,4396,"1"
4449,2878,"1"
4449,1795,"1"
4449,1050,"2"
4449,2352,"1"
4449,4677,"1"
4449,5806,"2"
4450,1593,"1"
4450,4180,"3"
4450,6022,"0"
4450,5077,"1"
4450,2189,"1"
4450,814,"2"
4450,5884,"2"
4450,5631,"2"
4450,5743,"2"
4450,5388,"2"
4451,5697,"2"
4451,451,"3"
4451,4037,"2"
4451,5569,"2"
4451,4070,"2"
4451,5244,"2"
4451,1694,"1"
4451,5308,"2"
4451,2037,"1"
4451,5596,"2"
4451,5521,"2"
4451,4936,"1"
4452,5273,"3"
4452,4790,"1"
4452,4116,"2"
4452,5577,"2"
4452,5918,"2"
4452,916,"2"
4452,3814,"2"
4452,1539,"2"
4452,4280,"1"
4453,660,"2"
4453,2249,"1"
4453,5785,"2"
4453,4554,"4"
4453,338,"0"
4453,4958,"0"
4453,980,"2"
4453,5141,"1"
4454,6095,"0"
4454,4096,"2"
4454,4167,"2"
4454,3430,"2"
4454,774,"2"
4454,1871,"1"
4455,5443,"2"
4455,3736,"2"
4455,3686,"2"
4455,263,"3"
4455,6237,"1"
4456,1829,"0"
4456,2312,"4"
4456,2290,"1"
4456,4409,"2"
4456,5996,"2"
4456,2270,"1"
4457,4883,"1"
4457,5466,"2"
4457,1983,"1"
4458,2165,"4"
4458,5400,"2"
4458,5165,"1"
4458,2066,"4"
4458,1853,"1"
4458,528,"1"
4458,29,"0"
4458,5226,"1"
4458,3346,"2"
4458,5356,"2"
4458,5869,"2"
4458,3511,"2"
4459,4152,"2"
4459,5073,"1"
4459,1568,"1"
4459,3651,"2"
4459,5764,"2"
4460,4246,"2"
4460,1512,"4"
4460,3960,"3"
4460,4198,"2"
4460,3837,"2"
4460,5429,"2"
4460,1219,"2"
4460,5106,"1"
4460,1734,"1"
4460,3390,"2"
4460,3528,"2"
4461,3413,"2"
4461,4734,"1"
4461,3476,"2"
4461,496,"1"
4461,3862,"2"
4461,3500,"2"
4461,4428,"4"
4461,5340,"1"
4461,2088,"1"
4461,2124,"0"
4461,3669,"2"
4461,4227,"2"
4462,1618,"1"
4462,1960,"1"
4462,6447,"0"
4462,4358,"2"
4462,2050,"1"
4462,1137,"2"
4462,5677,"2"
4462,400,"0"
4463,5047,"3"
4463,3761,"2"
4463,3576,"2"
4463,6182,"0"
4463,4389,"1"
4463,5610,"2"
4463,5973,"2"
4463,4323,"1"
4463,1451,"1"
4463,2258,"1"
4463,5835,"2"
4464,2428,"4"
4464,5258,"1"
4464,1814,"0"
4464,1187,"1"
4464,937,"2"
4464,1759,"1"
4464,847,"2"
4464,5374,"2"
4464,3806,"3"
4464,1921,"1"
4464,3045,"1"
4464,3458,"2"
4464,5031,"0"
4464,5011,"1"
4464,1941,"1"
4465,2154,"1"
4465,3988,"2"
4465,689,"2"
4465,3927,"3"
4465,722,"2"
4465,4339,"2"
4465,4492,"2"
4466,297,"1"
4466,6156,"1"
4466,3781,"2"
4466,1422,"4"
4466,6388,"0"
4466,173,"0"
4466,1895,"0"
4466,5661,"3"
4466,5956,"2"
4466,1645,"0"
4466,5514,"2"
4466,4527,"1"
4466,4301,"2"
4466,4455,"4"
4467,3548,"2"
4467,5856,"2"
4467,621,"3"
4467,1160,"2"
4467,6522,"0"
4467,379,"1"
4467,6037,"0"
4468,4945,"0"
4468,5179,"4"
4468,3905,"2"
4468,5415,"2"
4468,1839,"1"
4468,5547,"2"
4468,5643,"2"
4468,1260,"2"
4469,6573,"0"
4469,2795,"1"
4469,4121,"2"
4469,2018,"1"
4469,4064,"2"
4469,1599,"1"
4469,5490,"2"
4469,6128,"0"
4470,3622,"2"
4470,4373,"2"
4470,3886,"2"
4470,1689,"4"
4470,5426,"2"
4470,3717,"2"
4471,5937,"2"
4471,2247,"0"
4471,1102,"2"
4471,5211,"4"
4471,1665,"1"
4472,3596,"2"
4472,4087,"2"
4472,1749,"1"
4472,748,"2"
4472,5584,"2"
4472,2676,"4"
4472,5304,"2"
4473,1365,"1"
4473,6734,"0"
4473,1776,"1"
4473,1225,"2"
4473,4714,"1"
4473,2005,"4"
4473,4247,"2"
4474,1065,"2"
4474,2975,"1"
4474,5886,"2"
4474,657,"3"
4474,5083,"1"
4474,4961,"1"
4474,354,"3"
4474,3645,"2"
4474,3447,"2"
4474,4170,"2"
4474,4269,"2"
4474,5743,"2"
4474,5775,"2"
4474,3495,"2"
4475,6103,"0"
4475,5399,"2"
4475,1404,"4"
4475,5819,"2"
4476,4144,"2"
4476,2078,"4"
4476,5794,"2"
4476,2642,"1"
4476,1194,"2"
4476,2402,"1"
4476,3744,"2"
4476,5065,"1"
4476,3943,"2"
4476,5470,"2"
4476,2557,"1"
4477,5450,"2"
4477,2859,"1"
4477,460,"1"
4477,1855,"1"
4477,5724,"2"
4477,2145,"1"
4477,5230,"1"
4477,3470,"2"
4477,5765,"2"
4478,4775,"1"
4478,5907,"2"
4478,4411,"2"
4478,4994,"1"
4478,5049,"4"
4478,6059,"3"
4478,5356,"1"
4479,2629,"1"
4479,3823,"2"
4479,5433,"2"
4479,1470,"1"
4479,5114,"1"
4479,4227,"2"
4479,1449,"1"
4479,788,"2"
4479,1989,"1"
4479,5843,"2"
4480,3915,"3"
4480,1497,"4"
4480,5680,"2"
4480,4315,"2"
4480,7194,"0"
4480,5250,"1"
4480,4852,"4"
4480,2209,"1"
4480,1547,"1"
4480,3697,"2"
4480,5135,"4"
4480,3525,"2"
4480,3871,"3"
4480,1241,"2"
4480,1144,"2"
4481,3402,"2"
4481,2034,"1"
4481,2099,"1"
4481,3672,"2"
4481,2161,"1"
4481,970,"2"
4481,5099,"4"
4481,4646,"2"
4481,3431,"2"
4481,3981,"2"
4481,325,"1"
4481,227,"1"
4481,3793,"3"
4481,5506,"2"
4482,1206,"2"
4482,1808,"1"
4482,1873,"1"
4482,4390,"2"
4482,1174,"2"
4482,4822,"4"
4482,4198,"2"
4483,574,"1"
4483,3035,"1"
4483,5627,"2"
4483,4978,"1"
4483,4924,"1"
4483,4508,"1"
4483,4288,"1"
4483,2536,"4"
4484,5536,"2"
4484,3567,"2"
4484,6392,"0"
4484,4352,"2"
4484,1626,"0"
4484,2059,"0"
4484,1965,"4"
4485,4537,"1"
4485,3420,"2"
4485,2265,"1"
4485,925,"2"
4485,2232,"4"
4485,5025,"4"
4485,5171,"0"
4485,3645,"2"
4486,1795,"1"
4486,872,"2"
4486,1725,"0"
4487,1834,"0"
4487,5082,"4"
4487,4060,"2"
4487,5865,"2"
4487,2509,"4"
4487,515,"1"
4487,2377,"1"
4487,5835,"2"
4487,709,"2"
4487,2292,"1"
4487,3848,"3"
4488,5950,"2"
4488,830,"2"
4488,4088,"2"
4489,1584,"1"
4489,6036,"1"
4489,2130,"1"
4489,5756,"2"
4489,2672,"4"
4489,1700,"1"
4489,6232,"0"
4489,3960,"2"
4489,1753,"1"
4489,5556,"2"
4490,6411,"1"
4490,4239,"2"
4490,5522,"2"
4490,1671,"1"
4491,4460,"4"
4491,5983,"2"
4491,5379,"2"
4491,2614,"1"
4491,5418,"2"
4492,369,"1"
4492,5708,"2"
4492,4327,"2"
4492,2413,"1"
4492,4040,"2"
4492,1437,"1"
4492,3513,"2"
4492,2109,"1"
4492,4371,"2"
4493,3896,"2"
4493,394,"1"
4493,5812,"2"
4493,3921,"2"
4493,5609,"2"
4493,257,"1"
4493,5502,"2"
4493,5719,"2"
4494,1933,"3"
4494,4135,"2"
4494,4336,"1"
4494,4523,"1"
4494,5694,"2"
4494,5288,"3"
4494,4005,"2"
4494,294,"1"
4494,1130,"2"
4494,2652,"1"
4495,5067,"1"
4495,5322,"2"
4495,3630,"2"
4495,1793,"1"
4495,3546,"2"
4495,6071,"3"
4495,5048,"0"
4495,4488,"0"
4495,5001,"1"
4495,1085,"2"
4495,2074,"1"
4496,347,"1"
4496,2009,"1"
4496,5229,"2"
4496,4168,"2"
4496,5102,"1"
4496,1519,"0"
4497,5729,"2"
4497,5461,"2"
4497,3941,"2"
4497,5978,"3"
4497,2276,"1"
4497,1410,"1"
4497,1535,"1"
4497,495,"1"
4497,3776,"2"
4497,30,"0"
4497,177,"1"
4497,1257,"0"
4497,5739,"2"
4498,4870,"0"
4498,1459,"1"
4498,5843,"2"
4498,5792,"2"
4498,1991,"0"
4498,6102,"0"
4498,2557,"4"
4498,1861,"0"
4498,1155,"2"
4499,4402,"1"
4499,3478,"2"
4499,3609,"2"
4500,3499,"2"
4500,7162,"0"
4500,1046,"2"
4500,6389,"1"
4500,2038,"0"
4500,432,"1"
4500,3974,"2"
4501,3584,"2"
4501,4424,"1"
4501,5903,"1"
4501,2665,"1"
4501,4443,"1"
4501,5031,"0"
4501,6417,"1"
4501,2442,"1"
4501,3798,"2"
4501,1951,"4"
4501,4943,"1"
4501,5635,"2"
4501,1502,"1"
4501,5247,"2"
4502,3029,"1"
4502,5662,"2"
4502,3726,"2"
4502,4777,"1"
4502,4221,"2"
4503,4263,"2"
4503,3681,"2"
4503,1216,"2"
4503,5021,"0"
4503,4107,"2"
4503,2367,"1"
4503,5135,"1"
4503,3456,"2"
4503,3818,"2"
4503,5038,"0"
4503,1564,"1"
4504,6403,"1"
4504,2425,"1"
4504,655,"1"
4504,5765,"2"
4504,4154,"2"
4504,3566,"2"
4504,3086,"1"
4504,951,"2"
4504,804,"2"
4504,5266,"1"
4504,4242,"2"
4504,1925,"0"
4504,5829,"2"
4505,4505,"1"
4505,5775,"2"
4505,2750,"4"
4505,5722,"2"
4505,5215,"4"
4505,859,"2"
4505,5502,"2"
4505,4372,"1"
4505,4291,"1"
4505,4752,"1"
4505,4342,"2"
4505,6013,"3"
4505,1777,"1"
4505,5477,"2"
4505,5940,"2"
4505,5530,"2"
4505,4971,"4"
4506,916,"2"
4506,4540,"4"
4506,1757,"1"
4506,3902,"2"
4506,1104,"2"
4506,610,"1"
4506,4082,"2"
4506,6126,"0"
4506,2501,"4"
4506,5165,"1"
4506,5188,"4"
4507,4059,"2"
4507,1742,"1"
4507,5574,"2"
4507,2682,"1"
4507,5081,"1"
4507,2291,"1"
4507,3857,"2"
4507,2091,"3"
4508,5389,"2"
4508,2117,"4"
4508,986,"2"
4508,4518,"1"
4508,561,"3"
4508,3876,"2"
4508,2620,"1"
4509,3845,"2"
4509,2392,"1"
4509,2271,"1"
4509,5432,"2"
4510,3917,"2"
4510,4195,"2"
